Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,2771,2491,19,2928.8453667989947,7.451000000003205,13754.751499999998,46177.20173222663,4.63421150038179,4.165940399657538,19,450,7400,10000,11000,11000,12000,13000,14000,14000,14000
POST,/api/customer/owners,657,478,18,1909.2543161339404,7.825499999967178,12364.597299999985,75.9710806697108,1.0987646899136903,0.7994056648078295,18,320,3200,4900,7900,9200,10000,11000,12000,12000,12000
GET,/api/customer/owners/1,205,147,18,1956.2623448780519,7.894300000032217,11334.002399999918,143.4731707317073,0.3428413416016842,0.24584232788023208,18,210,3100,5200,7900,9900,11000,11000,11000,11000,11000
GET,/api/customer/owners/10,208,145,18,2224.86164326923,7.7218000000129905,12583.872900000017,144.15384615384616,0.3478585319665869,0.24249753430363027,19,440,4600,6100,9400,10000,11000,12000,13000,13000,13000
GET,/api/customer/owners/2,216,162,16,1968.4823449074038,7.885100000066814,12282.0909,144.25,0.36123770627299406,0.27092827970474553,16,240,3500,5000,7800,10000,11000,11000,12000,12000,12000
GET,/api/customer/owners/3,214,154,16,2085.3686897196253,7.864399999959915,12297.4284,143.2336448598131,0.3578929126963923,0.25754910539833836,17,170,3600,5400,8600,10000,11000,12000,12000,12000,12000
GET,/api/customer/owners/4,210,159,21,1579.7072599999997,7.689700000000244,11104.8768,143.62857142857143,0.35120332554318867,0.26591108933984287,21,290,730,1900,7600,9800,10000,11000,11000,11000,11000
GET,/api/customer/owners/5,237,175,22,1958.4278421940933,7.865300000005959,11404.540200000043,143.55274261603375,0.39635803882731296,0.29266943795265726,22,480,1900,5200,8600,10000,10000,11000,11000,11000,11000
GET,/api/customer/owners/6,194,143,20,2025.9790376288668,7.9491999999845575,11404.113099999904,143.2680412371134,0.32444497693037433,0.2391527407270285,20,380,3700,5200,8500,10000,11000,11000,11000,11000,11000
GET,/api/customer/owners/7,205,142,17,2067.9603604878107,7.968399999981557,11022.76150000003,143.390243902439,0.3428413416016842,0.23748034393872758,17,460,4200,5600,8000,9400,10000,11000,11000,11000,11000
GET,/api/customer/owners/8,205,141,19,2117.298561951218,7.877399999983936,11603.82420000002,142.69268292682926,0.3428413416016842,0.2358079471504267,19,470,4500,5300,7400,9700,11000,11000,12000,12000,12000
GET,/api/customer/owners/9,210,148,21,2276.2691623809546,7.561799999962204,11374.586899999997,143.27619047619046,0.35120332554318867,0.24751472466853297,21,660,4400,6200,8800,10000,11000,11000,11000,11000,11000
GET,/api/vet/vets,1359,959,16,170.066084179543,7.461700000007454,4180.307100000007,98.67623252391465,2.272787235300921,1.6038285199805618,16,60,200,290,540,700,1000,1700,3800,4200,4200
,Aggregated,6891,5444,18,2011.5392473951517,7.451000000003205,13754.751499999998,18639.233638078655,11.524486268181493,9.104528115510092,18,240,730,4600,10000,11000,12000,12000,13000,14000,14000
