Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,4282,0,760.0,1001.7843618869713,39.75309999999865,5517.084300000022,67505.44488556749,7.166350644141512,0.0,760,1200,1400,1500,2200,3000,3800,4200,4900,5500,5500
POST,/api/customer/owners,1019,0,140.0,347.4602098135438,13.726800000000594,4336.964300000091,133.45534838076546,1.705397315829099,0.0,140,290,430,540,880,1300,2300,2800,4000,4300,4300
GET,/api/customer/owners/1,347,0,96,307.18701930835766,12.151399999993373,3963.615699999991,132.0,0.5807388308073576,0.0,96,240,340,400,820,1300,2400,2700,4000,4000,4000
GET,/api/customer/owners/10,335,0,96,352.60673104477667,11.970500000018092,4284.745600000065,132.61492537313433,0.5606556435748264,0.0,96,250,360,470,870,1700,2700,3200,4300,4300,4300
GET,/api/customer/owners/2,362,0,90,266.22186270718174,11.919400000010683,3961.3716999999724,133.0,0.6058428148480214,0.0,91,210,330,440,720,1000,1600,2200,4000,4000,4000
GET,/api/customer/owners/3,328,0,91,270.7246774390243,12.229099999956361,3832.6860000000006,130.6128048780488,0.5489404510225167,0.0,93,220,290,380,690,1000,1600,2600,3800,3800,3800
GET,/api/customer/owners/4,314,0,150.0,419.1451608280231,13.095999999961805,4842.589100000001,129.19745222929936,0.525510065917897,0.0,150,320,460,600,1000,1800,3300,3600,4800,4800,4800
GET,/api/customer/owners/5,341,0,110.0,304.60560791788924,11.898500000000922,3702.883899999989,130.25513196480938,0.570697237191092,0.0,110,260,380,470,760,1300,2000,2400,3700,3700,3700
GET,/api/customer/owners/6,335,0,130.0,321.0475310447769,11.76220000002104,4578.6355000000185,130.0,0.5606556435748264,0.0,130,270,380,460,820,1100,2300,2900,4600,4600,4600
GET,/api/customer/owners/7,308,0,87,262.73002435064996,12.668300000001409,3969.476199999974,132.58116883116884,0.5154684723016314,0.0,88,180,280,340,710,1000,2300,2900,4000,4000,4000
GET,/api/customer/owners/8,345,0,86,346.91641246376787,12.22530000001143,4840.5126999999975,129.15942028985506,0.577391632935269,0.0,86,250,400,530,990,1400,3100,3500,4800,4800,4800
GET,/api/customer/owners/9,333,0,160.0,358.1749975975975,11.975900000010142,4841.0446,130.46246246246247,0.5573084457027379,0.0,160,280,440,550,830,1400,2400,3400,4800,4800,4800
GET,/api/vet/vets,2044,0,110.0,285.315214628181,14.463999999975385,10006.0848,2.0,3.420836225274463,0.0,110,230,320,400,720,1100,1800,2700,6100,10000,10000
,Aggregated,10693,0,260.0,589.1411529879388,11.76220000002104,10006.0848,27086.59730664921,17.89579342312125,0.0,260,550,800,1000,1600,2300,3300,3800,4800,6100,10000
