Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,4704,4629,240.0,2615.1033662627597,7.735000000010928,25926.505800000006,7464.705357142857,15.47586699174867,15.229121663436352,240,850,3300,5000,9200,15000,17000,19000,24000,26000,26000
POST,/api/customer/owners,1197,1159,180.0,2315.3116858813723,7.7045000000026675,23946.3559,56.54636591478697,3.938055439864617,3.813037806853042,180,640,2300,3700,7800,14000,16000,19000,24000,24000,24000
GET,/api/customer/owners/1,360,350,190.0,2426.023054999999,8.092899999994074,19856.081299999973,150.66666666666666,1.184377575899133,1.1514781987908238,190,800,2600,4500,7900,15000,16000,18000,20000,20000,20000
GET,/api/customer/owners/10,360,348,180.0,2365.290124444446,8.00579999997808,22525.719100000002,154.76666666666668,1.184377575899133,1.1448983233691619,180,660,2800,4700,7800,15000,16000,19000,23000,23000,23000
GET,/api/customer/owners/2,333,323,180.0,2188.3003150150153,8.193199999993794,22507.317800000004,150.95195195195194,1.095549257706698,1.0626498805983888,180,660,2400,3600,7500,13000,16000,19000,23000,23000,23000
GET,/api/customer/owners/3,364,350,210.0,2645.847834340661,8.141100000017332,22516.533499999998,154.46153846153845,1.1975373267424567,1.1514781987908238,220,830,3400,4900,9300,15000,18000,20000,23000,23000,23000
GET,/api/customer/owners/4,341,336,180.0,2283.7799777126106,8.20070000000328,19740.1031,149.8651026392962,1.1218687593933454,1.1054190708391909,180,660,1700,3500,7500,15000,18000,19000,20000,20000,20000
GET,/api/customer/owners/5,385,381,280.0,2461.0434387012983,7.64129999998886,22516.468100000006,149.64415584415585,1.266626018669906,1.2534662678265824,280,880,3300,5000,7800,13000,16000,19000,23000,23000,23000
GET,/api/customer/owners/6,368,355,210.0,2495.3529269021733,8.454799999995544,25875.9015,153.7336956521739,1.2106970775857804,1.1679278873449783,220,940,3500,4900,7700,15000,16000,17000,26000,26000,26000
GET,/api/customer/owners/7,368,358,210.0,2247.2065706521726,7.7456000000069025,25873.022100000002,150.44021739130434,1.2106970775857804,1.1777977004774711,210,770,2600,3800,7500,13000,16000,19000,26000,26000,26000
GET,/api/customer/owners/8,350,346,160.0,2141.7497317142843,7.797400000001176,23949.375400000004,149.68571428571428,1.1514781987908238,1.1383184479475001,170,590,2200,3600,6900,13000,17000,23000,24000,24000,24000
GET,/api/customer/owners/9,350,341,260.0,2624.167766,7.641999999989935,21022.4166,150.72285714285715,1.1514781987908238,1.1218687593933454,270,950,3300,5000,9900,15000,16000,19000,21000,21000,21000
GET,/api/vet/vets,2368,2147,230.0,1546.3766341638507,7.719499999979007,12359.923100000004,187.87711148648648,7.79057249924763,7.063496265153996,230,750,2000,3200,6000,7300,8400,9600,12000,12000,12000
,Aggregated,11848,11423,220.0,2303.423638538153,7.64129999998886,25926.505800000006,3052.734301147873,38.9791819979248,37.580958470821656,220,790,2600,4500,7500,13000,16000,19000,24000,26000,26000
