Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,4106,4024,420.0,3110.3323983682326,8.75700000000279,34897.64630000001,10469.551631758402,13.710046168872905,13.43624592877364,430,1400,4500,5700,11000,15000,19000,26000,35000,35000,35000
POST,/api/customer/owners,1018,978,410.0,3038.4679491159113,8.299399999998514,34839.88100000001,57.16994106090373,3.3991298100128144,3.2655687172814662,410,1400,4600,5700,9900,15000,17000,27000,35000,35000,35000
GET,/api/customer/owners/1,327,318,580.0,2970.455572477067,8.46599999999853,29322.8755,150.651376146789,1.0918619330787724,1.061810687214219,580,1700,3700,5400,11000,15000,17000,19000,29000,29000,29000
GET,/api/customer/owners/10,316,313,450.0,3171.8343379746834,11.068700000009812,32594.401500000004,151.35759493670886,1.0551326325776518,1.0451155506228005,450,1400,4500,5900,14000,17000,20000,21000,33000,33000,33000
GET,/api/customer/owners/2,288,277,400.0,3057.9617756944444,11.720199999999181,32596.078399999995,151.48263888888889,0.9616398676657079,0.9249105671645871,420,1500,4600,6100,9900,15000,16000,27000,33000,33000,33000
GET,/api/customer/owners/3,311,302,490.0,3428.336553054664,9.483199999991143,32652.832300000002,153.10932475884243,1.0384374959862332,1.0083862501216798,490,2000,5300,6200,11000,15000,21000,29000,33000,33000,33000
GET,/api/customer/owners/4,301,290,480.0,3909.637187375417,8.204800000001455,32648.5652,151.156146179402,1.005047222803396,0.9683179223022753,480,1900,5700,7200,14000,17000,27000,27000,33000,33000,33000
GET,/api/customer/owners/5,293,285,480.0,3619.751921501703,9.575599999990914,34821.7062,150.6928327645051,0.9783350042571264,0.9516227857108568,480,2100,5200,6500,12000,15000,27000,33000,35000,35000,35000
GET,/api/customer/owners/6,290,278,410.0,2708.726041034482,10.565299999996114,32652.797399999996,154.5448275862069,0.9683179223022753,0.9282495944828708,410,1200,2900,5000,7800,15000,17000,27000,33000,33000,33000
GET,/api/customer/owners/7,303,292,390.0,3074.3241105610546,10.097899999991,34896.8407,150.92409240924093,1.0117252774399634,0.9749959769388427,390,1300,4500,5400,9200,15000,19000,30000,35000,35000,35000
GET,/api/customer/owners/8,320,312,420.0,3272.032115937499,10.845599999996125,34830.872200000005,150.5,1.0684887418507865,1.0417765233045169,420,1500,4600,6600,11000,15000,21000,29000,35000,35000,35000
GET,/api/customer/owners/9,289,281,460.0,3041.332721799307,10.30470000000605,21310.121899999984,150.85467128027682,0.9649788949839916,0.9382666764377219,460,1500,5100,5500,10000,15000,20000,20000,21000,21000,21000
GET,/api/vet/vets,1972,1753,450.0,2134.287344219068,8.17019999999502,22284.801399999997,196.9710953346856,6.584561871655472,5.85331488895134,450,1300,3000,4700,7100,9100,11000,15000,20000,22000,22000
,Aggregated,10134,9703,430.0,2947.8960353858256,8.17019999999502,34897.64630000001,4331.448292875469,33.837702843487094,32.39858206930682,430,1400,4300,5600,9600,15000,18000,21000,35000,35000,35000
