Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,4159,2224,2500.0,4002.2237163260315,8.459000000016204,14794.2271,80562.58667949027,6.936181660251118,3.7090810320746543,2500,6100,7900,8700,10000,11000,13000,14000,15000,15000,15000
POST,/api/customer/owners,1036,534,470.0,2832.6280581081087,8.502599999928862,13698.125800000014,93.00868725868726,1.7277913440779415,0.8905797082409467,480,4300,5400,6000,8300,9700,11000,11000,13000,14000,14000
GET,/api/customer/owners/1,322,181,270.0,2651.8655167701813,9.373799999991661,13474.820300000032,174.7111801242236,0.5370162285647656,0.3018631595348527,290,3800,5000,5600,8300,10000,11000,12000,13000,13000,13000
GET,/api/customer/owners/10,319,160,910.0,2947.1831727272747,8.730099999979757,13101.268699999991,220.7742946708464,0.5320129717768951,0.2668403620197593,910,4300,5600,6000,8500,10000,11000,12000,13000,13000,13000
GET,/api/customer/owners/2,292,152,390.0,2707.512518150682,9.20840000003409,14474.02679999999,179.64383561643837,0.4869836606860607,0.25349834391877135,450,3900,5100,5600,7600,9900,12000,13000,14000,14000,14000
GET,/api/customer/owners/3,312,154,1700.0,3142.0764391025614,8.713399999919602,12811.53489999997,220.41666666666666,0.5203387059385306,0.2568338484440183,1800,4500,5600,6100,8700,10000,11000,11000,13000,13000,13000
GET,/api/customer/owners/4,318,163,1600.0,3126.279595911947,8.697600000004968,13154.989999999998,177.24528301886792,0.5303452195142716,0.2718436188076298,1600,4600,5500,5900,9000,10000,12000,12000,13000,13000,13000
GET,/api/customer/owners/5,319,155,1200.0,3158.817563322884,9.173500000088097,13405.3945,180.38871473354232,0.5320129717768951,0.2585016007066418,1200,4500,5700,6300,9200,10000,11000,12000,13000,13000,13000
GET,/api/customer/owners/6,300,156,450.0,2799.2021940000004,9.163400000034017,13203.370800000015,212.8,0.5003256787870487,0.2601693529692653,460,4300,5400,6200,8300,9700,10000,12000,13000,13000,13000
GET,/api/customer/owners/7,316,163,1000.0,2791.702250316457,8.659799999918505,13140.406400000018,174.14556962025316,0.5270097149890246,0.2718436188076298,1100,4200,5100,5700,7900,9900,11000,12000,13000,13000,13000
GET,/api/customer/owners/8,329,155,1200.0,2886.4789781155037,8.720100000005004,13050.048700000047,180.2613981762918,0.5486904944031301,0.2585016007066418,1200,4400,5200,5800,8400,10000,11000,11000,13000,13000,13000
GET,/api/customer/owners/9,321,159,1200.0,2956.1569168224332,8.779200000049059,13153.592300000015,182.3177570093458,0.5353484763021421,0.2651726097571358,1200,4400,5400,6000,8600,10000,11000,12000,13000,13000,13000
GET,/api/vet/vets,2161,1069,330.0,921.2555714021279,8.352299999955903,7846.273900000004,398.7353077279038,3.604012639529374,1.7828271687445167,330,1000,1400,1600,2700,3900,4600,5400,7800,7800,7800
,Aggregated,10504,5425,660.0,2928.2172757616036,8.352299999955903,14794.2271,32046.490860624523,17.518069766597197,9.047556024732463,660,4000,5500,6300,9200,10000,12000,13000,14000,15000,15000
